OID,KEY
34707,3820212006
34708,3820212007
34709,3820221005
34710,3820213001
34711,3820213002
34712,3820214003
34713,3820305002
34714,3820213003
34715,3820213004
34716,3820214001
34717,3820618006
34718,3820213005
34719,3820213006
34720,3820214002
34721,3820214004
34722,3820214005
34723,3820214009
34724,3820707005
34725,3820214006
34726,3820214007
34727,3820214008
34728,3820401007
34729,3820401008
34730,3820215001
34731,3820215002
34732,3820215003
34733,3820405002
34734,3820215004
34735,3820215005
34736,3820215006
34737,3820215007
34738,3820215008
34739,3820215009
34740,3820215010
34741,3821001009
34742,3820215011
34743,3820216001
34744,3820216002
34745,3820216003
34746,3820216004
34747,3820217001
34748,3820217002
34749,3820217003
34750,3820218009
34751,3820217004
34752,3820217005
34753,3820218013
34754,3820218001
34755,3820218005
34756,3820221006
34757,3820221007
34758,3820218002
34759,3820218006
34760,3820221999
34761,3820218003
34762,3820218004
34763,3820222001
34764,3820218007
34765,3820218008
34766,3820218010
34767,3820218011
34768,3820218012
34769,3820405003
34770,3820218014
34771,3820218015
34772,3820218016
34773,3820218017
34774,3820219001
34775,3820226003
34776,3820226004
34777,3820226005
34778,3820226006
34779,3820226007
34780,3820219002
34781,3820226013
34782,3820226014
34783,3820219003
34784,3820219004
34785,3820219005
34786,3820219006
34787,3820227004
34788,3820405004
34789,3820219007
34790,3820219008
34791,3820219009
34792,3820220002
34793,3820220001
34794,3820220999
34795,3820221001
34796,3820408002
34797,3820221002
34798,3820222004
34799,3820227008
34800,3820221003
34801,3820221004
34802,3820222002
34803,3820222003
34804,3820227009
34805,3820227010
34806,3820222005
34807,3820222006
34808,3820222999
34809,3820226002
34810,3820223001
34811,3820223002
34812,3820223999
34813,3820224001
34814,3820509001
34815,3820224002
34816,3820224003
34817,3820224004
34818,3820224007
34819,3820224008
34820,3820224009
34821,3821001010
34822,3820224005
34823,3820224006
34824,3820224999
34825,3821314002
34826,3820226001
34827,3820226008
34828,3820226009
34829,3820226010
34830,3820320018
34831,3820226011
34832,3820226012
34833,3820226015
34834,3820226016
34835,3820227001
34836,3820227005
34837,3820227006
34838,3820227007
34839,3820227002
34840,3820227003
34841,3820227011
34842,3820227013
34843,3820227014
34844,3820509002
34845,3820227012
34846,3820323003
34847,3820227015
34848,3820227016
34849,3820232002
34850,3820232003
34851,3820227017
34852,3820228002
34853,3820301003
34854,3820227018
34855,3820228003
34856,3820228001
34857,3820509003
34858,3820228004
34859,3820228005
34860,3820229001
34861,3820313006
34862,3820229002
34863,3820229003
34864,3820229004
34865,3821306006
34866,3820229005
34867,3820501023
34868,3820229006
34869,3820230001
34870,3820230002
34871,3820314010
34872,3820230003
34873,3820231001
34874,3820231002
34875,3820231003
34876,3820231004
34877,3820232001
34878,3820232004
34879,3820232005
34880,3820315009
34881,3820232006
34882,3820233001
34883,3820233002
34884,3820233003
34885,3820233004
34886,3820299999
34887,3820301001
34888,3820301002
34889,3820301004
34890,3820301005
34891,3820301006
34892,3820321018
34893,3820321019
34894,3820321020
34895,3820321021
34896,3820321022
34897,3820501024
34898,3820302006
34899,3820302005
34900,3820303001
34901,3820501025
34902,3820501026
34903,3820302009
34904,3820303002
34905,3820303003
34906,3820303013
34907,3820501032
34908,3820303004
34909,3820303005
34910,3820303014
34911,3820601007
34912,3820303006
34913,3820303007
34914,3820303008
34915,3820303009
34916,3820303015
34917,3820303010
34918,3820303016
34919,3820303017
34920,3820601008
34921,3820303011
34922,3820303012
34923,3820601018
34924,3820303018
34925,3820303019
34926,3820303020
34927,3820303021
34928,3820509004
34929,3820303022
34930,3820303038
34931,3820303039
34932,3820303023
34933,3820303024
34934,3820303040
34935,3820303041
34936,3820304001
34937,3820601024
34938,3820303025
34939,3820303026
34940,3820303027
34941,3820601025
34942,3820303028
34943,3820303029
34944,3820304004
34945,3820304005
34946,3820303030
34947,3820303031
34948,3820303032
34949,3820303033
34950,3820303034
34951,3820503001
34952,3820303035
34953,3820323011
34954,3820303036
34955,3820303037
34956,3820304014
34957,3820304002
34958,3820304003
34959,3820304006
34960,3820304007
34961,3820304008
34962,3820304009
34963,3820304010
34964,3820304011
34965,3820304012
34966,3820304013
34967,3820304015
34968,3820304016
34969,3820601026
34970,3820304017
34971,3820305001
34972,3820305003
34973,3820305006
34974,3820305004
34975,3820305005
34976,3820305007
34977,3820305008
34978,3820306001
34979,3820306002
34980,3820306003
34981,3820306004
34982,3820601027
34983,3820306005
34984,3820311002
34985,3820306006
34986,3820311005
34987,3820306007
34988,3820306008
34989,3820307001
34990,3820307002
34991,3820307003
34992,3820307004
34993,3820312006
34994,3820312007
34995,3820601028
34996,3820307005
34997,3820307006
34998,3820307007
34999,3820308001
35000,3820308002
35001,3820308003
35002,3820309001
35003,3820309002
35004,3820309003
35005,3820321023
35006,3820310001
35007,3820311001
35008,3820311003
35009,3820311004
35010,3820321024
35011,3820321025
35012,3820311006
35013,3820324002
35014,3820311007
35015,3820314002
35016,3820312001
35017,3820312002
35018,3820314003
35019,3820312003
35020,3820312004
35021,3820314004
35022,3820312005
35023,3820312008
35024,3820312009
35025,3820314007
35026,3820314008
35027,3820312010
35028,3820312011
35029,3820313001
35030,3820313002
35031,3820313004
35032,3821314003
35033,3820313003
35034,3820313005
35035,3821505012
35036,3820313007
35037,3820314009
35038,3820618007
35039,3820313008
35040,3820314001
35041,3820314005
35042,3820314006
35043,3820601034
35044,3820314011
35045,3820314012
35046,3820401014
35047,3820314013
35048,3820314014
35049,3820314015
35050,3820314016
35051,3820315001
35052,3820315002
35053,3820601044
35054,3820315003
35055,3820315004
35056,3820601045
35057,3821505013
35058,3820315005
35059,3820315006
35060,3820315007
35061,3820315008
35062,3820315010
35063,3820315011
35064,3820315012
35065,3820405005
35066,3820315013
35067,3820315014
35068,3820315015
35069,3820320003
35070,3820320004
35071,3820601046
35072,3820315016
35073,3820315017
35074,3820316001
35075,3820316002
35076,3820405012
35077,3820601047
35078,3820316003
35079,3820316004
35080,3820316005
35081,3820316006
35082,3820316007
35083,3820601048
35084,3821505014
35085,3820317001
35086,3821505015
35087,3820317002
35088,3820601090
35089,3820317003
35090,3820405016
35091,3820317004
35092,3820317005
35093,3820317006
35094,3820317007
35095,3820317008
35096,3820317009
35097,3820601091
35098,3820318001
35099,3820318006
35100,3820318002
35101,3820318003
35102,3820405017
35103,3820318004
35104,3820320001
35105,3820602001
35106,3820318005
35107,3820320016
35108,3820318007
35109,3820318008
35110,3820320002
35111,3820509005
35112,3820318009
35113,3820318010
35114,3820318011
35115,3820503002
35116,3820509006
35117,3820320005
35118,3820320006
35119,3820320007
35120,3820320008
35121,3820320009
35122,3820320010
35123,3820320011
35124,3820320017
35125,3820320012
35126,3820320013
35127,3820320014
35128,3820320015
35129,3820320019
35130,3820320022
35131,3820320020
35132,3820320021
35133,3820509007
35134,3820320023
35135,3820321003
35136,3820321001
35137,3820321004
35138,3820509008
35139,3820321002
35140,3820321010
35141,3820321005
35142,3820321006
35143,3820321007
35144,3820321011
35145,3820324003
35146,3820321008
35147,3820321009
35148,3820321012
35149,3820321013
35150,3820321014
35151,3820321015
35152,3820321016
35153,3820321017
35154,3820321026
35155,3820321027
35156,3820503007
35157,3820321028
35158,3820321030
35159,3820321031
35160,3820322001
35161,3820321029
35162,3820322002
35163,3820322003
35164,3820322006
35165,3820322007
35166,3820322008
35167,3820323002
35168,3820503008
35169,3820322009
35170,3820503009
35171,3820322010
35172,3820322011
35173,3820503010
35174,3820509009
35175,3820322012
35176,3820509010
35177,3820702010
35178,3820323001
35179,3820323004
35180,3820323009
35181,3820401015
35182,3820323005
35183,3820323006
35184,3820323007
35185,3820323008
35186,3820323010
35187,3820323012
35188,3820323013
35189,3820323014
35190,3820503011
35191,3820323015
35192,3820323016
35193,3820323017
35194,3820324001
35195,3820324004
35196,3820406006
35197,3820324005
35198,3820401027
35199,3820324006
35200,3820324007
35201,3820503012
35202,3820324008
35203,3820325008
35204,3820324009
35205,3820407003
35206,3820324010
35207,3820324011
35208,3820324012
35209,3820618008
35210,3820324013
35211,3820407004
35212,3820324014
35213,3820325001
35214,3820325002
35215,3820325003
35216,3820325004
35217,3821306007
35218,3820325005
35219,3820401028
35220,3820325006
35221,3820325007
35222,3820325009
35223,3820401029
35224,3820325010
35225,3820325011
35226,3820325012
35227,3820405013
35228,3820325013
35229,3820408008
35230,3820325014
35231,3820325015
35232,3820325019
35233,3820325016
35234,3820325017
35235,3820325018
35236,3820325020
35237,3820325021
35238,3820399999
35239,3820405014
35240,3820401001
35241,3820401002
35242,3820401003
35243,3820401004
35244,3820401005
35245,3820401009
35246,3820401010
35247,3820401011
35248,3820401030
35249,3820401012
35250,3820401013
35251,3820408009
35252,3820409001
35253,3820409002
35254,3820409003
35255,3820401016
35256,3820401017
35257,3820401018
35258,3820601049
35259,3820401019
35260,3820401020
35261,3820401021
35262,3820401022
35263,3820612001
35264,3820401023
35265,3820401024
35266,3820499999
35267,3820401025
35268,3820401026
35269,3820401031
35270,3820401034
35271,3820401032
35272,3820401033
35273,3820401035
35274,3820401036
35275,3820401037
35276,3820402001
35277,3820501001
35278,3820402002
35279,3820402003
35280,3820501002
35281,3820405015
35282,3820405001
35283,3820404001
35284,3820404002
35285,3820404003
35286,3820403006
35287,3820403005
35288,3820405006
35289,3820405007
35290,3820501003
35291,3820405008
35292,3820405009
35293,3820405010
35294,3820405011
35295,3820501004
35296,3820405018
35297,3820405019
35298,3820501005
35299,3820501006
35300,3820405020
35301,3820405021
35302,3820405022
35303,3820406001
35304,3820406002
35305,3820406003
35306,3820406004
35307,3820406005
35308,3820406007
35309,3820407001
35310,3820407002
35311,3820501007
35312,3820407005
35313,3820407006
35314,3820407007
35315,3820407008
35316,3820408001
35317,3820408003
35318,3820408004
35319,3820408005
35320,3820501008
35321,3820501009
35322,3820501010
35323,3820501011
35324,3820501012
35325,3820408006
35326,3820408007
35327,3821006005
35328,3820501013
35329,3820501014
35330,3820501015
35331,3820501016
35332,3820501017
35333,3820501018
35334,3820501019
35335,3820501020
35336,3820501021
35337,3820501022
35338,3820501027
35339,3820501028
35340,3820501029
35341,3820501030
35342,3820501031
35343,3820501033
35344,3820502006
35345,3820502007
35346,3820502008
35347,3820502009
35348,3820502001
35349,3820502002
35350,3820502003
35351,3820502004
35352,3820502005
35353,3820503003
35354,3820503004
35355,3820503005
35356,3820503006
35357,3820601001
35358,3820504001
35359,3820504004
35360,3820504005
35361,3820504006
35362,3820506003
35363,3820504002
35364,3820504003
35365,3820505001
35366,3820505002
35367,3820505004
35368,3820506004
35369,3820506005
35370,3820601002
35371,3820505005
35372,3820505006
35373,3820507007
35374,3820506001
35375,3820506002
35376,3820506006
35377,3820507008
35378,3820506007
35379,3820507001
35380,3820507002
35381,3820507003
35382,3820507004
35383,3820507005
35384,3820507006
35385,3820507010
35386,3820507011
35387,3820507012
35388,3820507013
35389,3820507014
35390,3820618009
35391,3820509011
35392,3820509012
35393,3820510014
35394,3820509013
35395,3820510015
35396,3820699999
35397,3820510001
35398,3820510002
35399,3820601003
35400,3820510003
35401,3820510004
35402,3820510005
35403,3820510006
35404,3820510007
35405,3820510008
35406,3820510009
35407,3820510010
35408,3820510011
35409,3820510012
35410,3820510013
35411,3820601004
35412,3820510016
35413,3820511002
35414,3820511001
35415,3820601005
35416,3820511003
35417,3820511004
35418,3820511005
35419,3820599999
35420,3820601009
35421,3820601010
35422,3820601011
35423,3820601012
35424,3820601013
35425,3820601014
35426,3820601015
35427,3820601016
35428,3820601017
35429,3820601019
35430,3820601020
35431,3820601021
35432,3820601022
35433,3820601023
35434,3820601029
35435,3820601030
35436,3820601031
35437,3820601032
35438,3820601033
35439,3820601035
35440,3820601036
35441,3820601037
35442,3820601038
35443,3820601050
35444,3821305005
35445,3820601039
35446,3820601040
35447,3820601041
35448,3820601042
35449,3820601043
35450,3820601051
35451,3820601052
35452,3820601053
35453,3820601054
35454,3820601055
35455,3820601060
35456,3820601056
35457,3820601057
35458,3820601058
35459,3820601066
35460,3820601067
35461,3820601059
35462,3820601061
35463,3820601062
35464,3820601063
35465,3820601064
35466,3820601065
35467,3820601068
35468,3820601069
35469,3820601070
35470,3820601071
35471,3820601072
35472,3820601073
35473,3820601079
35474,3820601074
35475,3820601075
35476,3820601076
35477,3820601077
35478,3820601078
35479,3820601080
35480,3820601081
35481,3820601082
35482,3820601083
35483,3820601084
35484,3820601085
35485,3820601086
35486,3820601087
35487,3820602002
35488,3820602003
35489,3820602004
35490,3820603007
35491,3820602005
35492,3820602006
35493,3820603008
35494,3820602007
35495,3820602008
35496,3820602009
35497,3820602010
35498,3820602011
35499,3820602012
35500,3820603001
35501,3820603002
35502,3820603003
35503,3820603004
35504,3820605003
35505,3820603005
35506,3820603006
35507,3820605004
35508,3820603009
35509,3820603010
35510,3820603011
35511,3820603012
35512,3820618017
35513,3820606002
35514,3820605001
35515,3820605002
35516,3820605006
35517,3820605007
35518,3820606003
35519,3820605008
35520,3820605009
35521,3820606001
35522,3820606010
35523,3820606004
35524,3820606005
35525,3820606006
35526,3820606007
35527,3820606008
35528,3820606009
35529,3820606011
35530,3820607001
35531,3820607002
35532,3820607003
35533,3820608003
35534,3820607004
35535,3820608001
35536,3820608002
35537,3820608004
35538,3820608005
35539,3820609001
35540,3820609002
35541,3820609003
35542,3820609004
35543,3820609005
35544,3820609006
35545,3820609007
35546,3820609008
35547,3820611005
35548,3820610001
35549,3820610002
35550,3820611001
35551,3820611002
35552,3820611003
35553,3820611004
35554,3820612002
35555,3820612003
35556,3820612004
35557,3820612005
35558,3820613005
35559,3820613001
35560,3820613002
35561,3820613003
35562,3820613004
35563,3820613006
35564,3820613007
35565,3820613008
35566,3820613009
35567,3820614005
35568,3820618018
35569,3820614001
35570,3820614006
35571,3820614007
35572,3820614002
35573,3820615002
35574,3820614003
35575,3820614004
35576,3820614008
35577,3820615001
35578,3820615003
35579,3820615004
35580,3820615005
35581,3820615006
35582,3820615007
35583,3820616002
35584,3820616003
35585,3820615008
35586,3820615009
35587,3820615010
35588,3820616001
35589,3820616004
35590,3820616005
35591,3820616006
35592,3820616007
35593,3820617001
35594,3820617002
35595,3820617004
35596,3820617005
35597,3820617006
35598,3820618003
35599,3820618004
35600,3820617007
35601,3820618001
35602,3820618002
35603,3820618010
35604,3820618011
35605,3820618012
35606,3820618013
35607,3820618014
35608,3820618015
35609,3820618016
35610,3820618021
35611,3820618022
35612,3820618023
35613,3820707006
35614,3820619003
35615,3820701026
35616,3820619001
35617,3820619002
35618,3821315012
35619,3820619004
35620,3820619005
35621,3820709003
35622,3820619006
35623,3820709004
35624,3820701006
35625,3820701027
35626,3820701001
35627,3820707007
35628,3820701002
35629,3820701004
35630,3820701003
35631,3820701005
35632,3820701007
35633,3820701008
35634,3820701011
35635,3820701016
35636,3820701009
35637,3820701010
35638,3820707008
35639,3820701012
35640,3820701013
35641,3820701014
35642,3820701015
35643,3820701017
35644,3820701018
35645,3820701019
35646,3820701020
35647,3820701021
35648,3820701022
35649,3820701023
35650,3820701024
35651,3820701028
35652,3820701029
35653,3820701030
35654,3820701031
35655,3820701032
35656,3820701033
35657,3820701034
35658,3820701035
35659,3820701036
35660,3820701043
35661,3820701037
35662,3820701038
35663,3820701039
35664,3820701040
35665,3820701041
35666,3820701042
35667,3820701044
35668,3820701045
35669,3820701049
35670,3820701046
35671,3820702016
35672,3820701047
35673,3820701048
35674,3820701050
35675,3820702001
35676,3820702002
35677,3820702003
35678,3820702004
35679,3820702009
35680,3820702005
35681,3820702006
35682,3820702007
35683,3820702008
35684,3820702011
35685,3820702023
35686,3820702012
35687,3820702013
35688,3820702014
35689,3820702015
35690,3820702017
35691,3820702018
35692,3820702019
35693,3820702020
35694,3820702021
35695,3820702022
35696,3820702024
35697,3820704007
35698,3820702025
35699,3820702026
35700,3820704008
35701,3820707013
35702,3821316002
35703,3820704004
35704,3820703004
35705,3820704005
35706,3820707011
35707,3820712002
35708,3820704006
35709,3820703011
35710,3820703010
35711,3820704001
35712,3820704002
35713,3820704003
35714,3820704009
35715,3820704010
35716,3820704022
35717,3820704011
35718,3820704012
35719,3820704015
35720,3820704013
35721,3820704014
35722,3820709005
35723,3820704018
35724,3820704019
35725,3820704020
35726,3820704021
35727,3820707014
35728,3820704023
35729,3820704024
35730,3821305006
35731,3820704028
35732,3820704029
35733,3820707015
35734,3820704025
35735,3820704027
35736,3821305007
35737,3820704026
35738,3820714006
35739,3820705002
35740,3820715006
35741,3820705003
35742,3820707018
35743,3821008010
35744,3820705001
35745,3820705013
35746,3820705004
35747,3820705005
35748,3820705009
35749,3820705006
35750,3820705007
35751,3820705008
35752,3820705010
35753,3820705014
35754,3820705011
35755,3820705012
35756,3820706010
35757,3820706007
35758,3820705015
35759,3820705016
35760,3820705017
35761,3820705018
35762,3820705019
35763,3820706001
35764,3821320004
35765,3820706002
35766,3820706003
35767,3820706004
35768,3820706005
35769,3820706006
35770,3820716016
35771,3820706008
35772,3820706009
35773,3820707012
35774,3820706011
35775,3820706014
35776,3820706012
35777,3820706013
35778,3820706015
35779,3820706016
35780,3820706017
35781,3820706018
35782,3820706022
35783,3820706019
35784,3820706020
35785,3820706021
35786,3820706023
35787,3820707001
35788,3820707002
35789,3820707003
35790,3820707009
35791,3820707010
35792,3820707020
35793,3820707016
35794,3820707017
35795,3820708004
35796,3820707021
35797,3820712008
35798,3820707019
35799,3820707022
35800,3820712003
35801,3820707023
35802,3820707024
35803,3820712004
35804,3820707025
35805,3821306008
35806,3820707026
35807,3820708001
35808,3820708002
35809,3820708003
35810,3820709006
35811,3820708005
35812,3820708006
35813,3820712005
35814,3820712006
35815,3820708007
35816,3820708009
35817,3820709001
35818,3820709002
35819,3820708008
35820,3820712007
35821,3820709009
35822,3821320005
35823,3820715007
35824,3820709007
35825,3820709008
35826,3821002017
35827,3820709010
35828,3820709014
35829,3820709011
35830,3820709012
35831,3820709013
35832,3821004007
35833,3820709015
35834,3820710002
35835,3821307001
35836,3820710001
35837,3820711002
35838,3821320006
35839,3820710003
35840,3820710004
35841,3820710005
35842,3820715017
35843,3820710006
35844,3820710007
35845,3820710008
35846,3820710009
35847,3820711003
35848,3820711004
35849,3820711005
35850,3820710010
35851,3820711006
35852,3820715021
35853,3820710011
35854,3820712001
35855,3820710012
35856,3820711001
35857,3820712009
35858,3820712010
35859,3820713001
35860,3820715008
35861,3820712011
35862,3820712012
35863,3820713002
35864,3820713003
35865,3820713004
35866,3820713005
35867,3820713006
35868,3820713007
35869,3820713008
35870,3820714001
35871,3820714002
35872,3820714003
35873,3820714004
35874,3820714005
35875,3820714007
35876,3820715001
35877,3820715002
35878,3820715003
35879,3820715004
35880,3820715005
35881,3820715009
35882,3820715013
35883,3820715023
35884,3820715010
35885,3820715016
35886,3820715011
35887,3820715012
35888,3820715014
35889,3820715015
35890,3820715022
35891,3820715018
35892,3820715019
35893,3820715020
35894,3820715024
35895,3820716001
35896,3820716011
35897,3820716008
35898,3820716002
35899,3820716003
35900,3820716004
35901,3820716005
35902,3820716006
35903,3820716007
35904,3820716009
35905,3820716010
35906,3820716012
35907,3820716013
35908,3820716014
35909,3820716015
35910,3820716017
35911,3820716021
35912,3821305008
35913,3820716018
35914,3820716019
35915,3820716020
35916,3820716022
35917,3820716023
35918,3821001018
35919,3821002015
35920,3821002016
35921,3821505016
35922,3821505017
35923,3821505018
35924,3821308008
35925,3821308009
35926,3821506008
35927,3821506009
35928,3821001008
35929,3821305009
35930,3821306004
35931,3820720001
35932,3821308018
35933,3821308025
35934,3820799999
35935,3821309002
35936,3821001001
35937,3821320007
35938,3821001002
35939,3821001003
35940,3821001004
35941,3821001005
35942,3821001006
35943,3821001007
35944,3821001011
35945,3821001012
35946,3821001013
35947,3821001014
35948,3821309003
35949,3821001015
35950,3821001016
35951,3821001017
35952,3821002001
35953,3821002002
35954,3821002003
35955,3821002004
35956,3821002005
35957,3821002006
35958,3821002007
35959,3821002008
35960,3821002009
35961,3821002014
35962,3821002010
35963,3821002011
35964,3821002012
35965,3821002013
35966,3821316012
35967,3821004001
35968,3821004002
35969,3821004016
35970,3821004003
35971,3821004004
35972,3821004005
35973,3821004006
35974,3821004008
35975,3821004009
35976,3821004010
35977,3821004011
35978,3821004022
35979,3821004012
35980,3821004013
35981,3821004014
35982,3821004015
35983,3821316013
35984,3821004017
35985,3821004018
35986,3821004019
35987,3821004020
35988,3821004021
35989,3821005001
35990,3821005002
35991,3821006024
35992,3821005003
35993,3821005004
35994,3821005005
35995,3821005006
35996,3821006025
35997,3821005007
35998,3821005008
35999,3821005009
36000,3821005010
36001,3821005011
36002,3821005012
36003,3821005019
36004,3821005013
36005,3821005014
36006,3821005015
36007,3821006003
36008,3821006004
36009,3821005016
36010,3821005017
36011,3821005018
36012,3821005020
36013,3821006001
36014,3821006002
36015,3821006006
36016,3821006007
36017,3821006008
36018,3821006009
36019,3821506025
36020,3821006010
36021,3821006011
36022,3821316003
36023,3821006012
36024,3821006013
36025,3821006014
36026,3821006015
36027,3821006016
36028,3821006017
36029,3821006018
36030,3821006019
36031,3821006020
36032,3821316004
36033,3821006021
36034,3821006022
36035,3821006023
36036,3821006026
36037,3821006027
36038,3821006028
36039,3821006029
36040,3821302004
36041,3821302005
36042,3821303005
36043,3821316014
36044,3821008001
36045,3821008002
36046,3821008003
36047,3821008004
36048,3821008005
36049,3821303006
36050,3821008009
36051,3821008006
36052,3821008007
36053,3821008008
36054,3821008011
36055,3821008012
36056,3821008013
36057,3821008014
36058,3821008015
36059,3821009005
36060,3821009001
36061,3821009002
36062,3821009003
36063,3821009004
36064,3821009006
36065,3821009007
36066,3821009008
36067,3821009009
36068,3821009010
36069,3821009011
36070,3821009012
36071,3821316005
36072,3821009013
36073,3821009014
36074,3821009015
36075,3821009016
36076,3821009017
36077,3821303007
36078,3821099999
36079,3821301001
36080,3821301002
36081,3821302001
36082,3821302006
36083,3821302002
36084,3821302003
36085,3821302007
36086,3821302008
36087,3821303008
36088,3821302009
36089,3821303001
36090,3821303002
36091,3821303003
36092,3821303004
36093,3821303009
36094,3821303010
36095,3821303011
36096,3821303012
36097,3821303013
36098,3821303014
36099,3821304004
36100,3821304005
36101,3821304006
36102,3821304010
36103,3821304011
36104,3821303015
36105,3821304001
36106,3821304002
36107,3821304003
36108,3821305001
36109,3821305002
36110,3821305003
36111,3821305004
36112,3821305010
36113,3821305011
36114,3821305012
36115,3821306001
36116,3821306002
36117,3821306003
36118,3821306005
36119,3821307002
36120,3821307003
36121,3821307004
36122,3821307005
36123,3821317010
36124,3821307006
36125,3821506026
36126,3821307007
36127,3821307008
36128,3821307009
36129,3821307010
36130,3821307011
36131,3821307012
36132,3821307013
36133,3821307014
36134,3821307015
36135,3821307016
36136,3821307017
36137,3821307018
36138,3821307019
36139,3821307020
36140,3821307021
36141,3821308001
36142,3821308002
36143,3821317011
36144,3821308003
36145,3821308004
36146,3821506027
36147,3821308005
36148,3821308006
36149,3821308007
36150,3821308010
36151,3821308011
36152,3821506028
36153,3821308012
36154,3821308013
36155,3821308014
36156,3821308015
36157,3821308016
36158,3821308017
36159,3821308019
36160,3821308020
36161,3821308021
36162,3821308022
36163,3821308023
36164,3821308024
36165,3821308026
36166,3821308027
36167,3821317012
36168,3821308028
36169,3821308029
36170,3821309004
36171,3821308030
36172,3821308031
36173,3821309005
36174,3821506029
36175,3821308032
36176,3821308033
36177,3821308034
36178,3821308035
36179,3821309007
36180,3821309008
36181,3821308036
36182,3821308037
36183,3821309006
36184,3821308038
36185,3821308039
36186,3821308040
36187,3821308041
36188,3821310003
36189,3821308042
36190,3821308043
36191,3821309001
36192,3821309009
36193,3821310004
36194,3821309010
36195,3821309011
36196,3821309012
36197,3821310005
36198,3821310006
36199,3821309013
36200,3821310001
36201,3821310002
36202,3821310007
36203,3821310008
36204,3821316006
36205,3821310009
36206,3821317013
36207,3821310010
36208,3821310013
36209,3821311003
36210,3821506030
36211,3821316011
36212,3821310011
36213,3821310012
36214,3821316007
36215,3821317014
36216,3821311001
36217,3821311002
36218,3821316008
36219,3821316009
36220,3821311004
36221,3821311005
36222,3821311006
36223,3821311007
36224,3821506031
36225,3821311008
36226,3821313013
36227,3821312001
36228,3821312002
36229,3821312006
36230,3821313014
36231,3821312003
36232,3821312007
36233,3821313012
36234,3821312004
36235,3821312005
36236,3821312008
36237,3821313009
36238,3821312009
36239,3821312010
36240,3821313010
36241,3821506032
36242,3821312011
36243,3821312012
36244,3821506033
36245,3821312013
36246,3821313001
36247,3821316010
36248,3821313002
36249,3821313003
36250,3821313004
36251,3821415003
36252,3821313005
36253,3821313011
36254,3821506034
36255,3821313006
36256,3821313007
36257,3821313008
36258,3821313015
36259,3821313016
36260,3821314001
36261,3821313017
36262,3821313018
36263,3821313019
36264,3821314004
36265,3821314005
36266,3821314006
36267,3821314007
36268,3821314008
36269,3821314009
36270,3821314010
36271,3821314011
36272,3821314012
36273,3821315006
36274,3821314013
36275,3821314014
36276,3821315001
36277,3821315010
36278,3821315011
36279,3821315002
36280,3821315003
36281,3821315004
36282,3821315005
36283,3821315007
36284,3821315008
36285,3821315009
36286,3821315013
36287,3821315014
36288,3821315015
36289,3821315016
36290,3821316001
36291,3821316015
36292,3821317006
36293,3821316016
36294,3821317002
36295,3821316017
36296,3821317015
36297,3821317001
36298,3821317003
36299,3821317004
36300,3821317005
36301,3821317007
36302,3821317008
36303,3821317009
36304,3821318001
36305,3821318002
36306,3821318003
36307,3821318004
36308,3821318005
36309,3821318006
36310,3821319001
36311,3821320002
36312,3821319002
36313,3821319003
36314,3821319004
36315,3821506035
36316,3821319005
36317,3821319006
36318,3821319007
36319,3821319008
36320,3821320003
36321,3821319009
36322,3821319010
36323,3821319011
36324,3821320001
36325,3821320008
36326,3821320009
36327,3821320010
36328,3821506036
36329,3821320011
36330,3821320012
36331,3821320013
36332,3821320014
36333,3821320015
36334,3821399999
36335,3821506010
36336,3821402001
36337,3821402002
36338,3821402003
36339,3821402004
36340,3821406004
36341,3821402005
36342,3821402008
36343,3821402006
36344,3821402007
36345,3821402009
36346,3821402010
36347,3821506011
36348,3821402011
36349,3821402012
36350,3821402013
36351,3821403001
36352,3821403002
36353,3821403003
36354,3821408016
36355,3821403004
36356,3821506037
36357,3821403005
36358,3821403006
36359,3821404001
36360,3821404002
36361,3821404003
36362,3821404004
36363,3821404005
36364,3821405008
36365,3821405001
36366,3821405009
36367,3821405002
36368,3821405010
36369,3821405003
36370,3821405004
36371,3821405005
36372,3821405006
36373,3821405007
36374,3821405011
36375,3821405012
36376,3821405013
36377,3821406001
36378,3821406002
36379,3821406003
36380,3821506038
36381,3821406005
36382,3821406006
36383,3821407002
36384,3821506039
36385,3821406007
36386,3821407001
36387,3821408030
36388,3821407003
36389,3821506040
36390,3821506041
36391,3821407004
36392,3821407005
36393,3821407006
36394,3821407007
36395,3821506042
36396,3821506043
36397,3821407008
36398,3821407009
36399,3821408002
36400,3821407010
36401,3821408003
36402,3821408031
36403,3821407011
36404,3821408007
36405,3821408008
36406,3821407012
36407,3821506044
36408,3835601001
36409,3821408001
36410,3821408009
36411,3835603002
36412,3835604001
36413,3821408004
36414,3821408005
36415,3821408006
36416,3821408010
36417,3821408014
36418,3838601006
36419,3821408011
36420,3821408015
36421,3821408012
36422,3821408013
36423,3821408017
36424,3821408018
36425,3821413001
36426,3821408019
36427,3821408020
36428,3821408021
36429,3821408022
36430,3821408023
36431,3821408024
36432,3821409002
36433,3821408025
36434,3821408026
36435,3838601012
36436,3821408027
36437,3821409001
36438,3838601013
36439,3821408028
36440,3821408029
36441,3821408032
36442,3821409003
36443,3821409004
36444,3821409007
36445,3821409005
36446,3821409006
36447,3821409008
36448,3821409009
36449,3821409011
36450,3838601014
36451,3821409010
36452,3821415004
36453,3821409012
36454,3821409013
36455,3821409014
